2014-08-15,492.28449828282896
2014-08-16,521.0463
2014-08-17,494.7813
2014-08-18,459.8863
2014-08-19,484.155
2014-08-20,514.1863
2014-08-21,515.605
2014-08-22,515.8263
2014-08-23,496.5688
2014-08-24,508.1138
2014-08-25,500.3863
2014-08-26,510.6388
2014-08-27,510.4463
2014-08-28,506.915
2014-08-29,508.0963
2014-08-30,501.53
2014-08-31,480.0263
2014-09-01,475.82
2014-09-02,474.6938
2014-09-03,474.7263
2014-09-04,489.5475
2014-09-05,480.2425
2014-09-06,482.3588
2014-09-07,480.6025
2014-09-08,471.125
2014-09-09,471.7538
2014-09-10,477.1138
2014-09-11,476.3775
2014-09-12,473.6875
2014-09-13,476.0013
2014-09-14,474.795
2014-09-15,473.0313
2014-09-16,462.5925
2014-09-17,454.6238
2014-09-18,423.565
2014-09-19,393.2625
2014-09-20,408.5025
2014-09-21,396.62
2014-09-22,398.3113
2014-09-23,433.7513
2014-09-24,420.92
2014-09-25,407.9775
2014-09-26,402.88
2014-09-27,398.0075
2014-09-28,375.9888
2014-09-29,373.0888
2014-09-30,387.3513
2014-10-01,380.895
2014-10-02,371.8413
2014-10-03,356.19
2014-10-04,327.8813
2014-10-05,325.11
2014-10-06,328.73
2014-10-07,331.7238
2014-10-08,353.3901
2014-10-09,358.395
2014-10-10,357.555
2014-10-11,359.515
2014-10-12,374.1675
2014-10-13,387.0388
2014-10-14,398.2888
2014-10-15,392.19
2014-10-16,379.3913
2014-10-17,380.2925
2014-10-18,389.1163
2014-10-19,386.945
2014-10-20,379.77
2014-10-21,382.4138
2014-10-22,379.4425
2014-10-23,356.2
2014-10-24,354.3175
2014-10-25,347.030494056409
2014-10-26,350.1888
2014-10-27,348.29
2014-10-28,351.5638
2014-10-29,333.1475
2014-10-30,343.6675
2014-10-31,336.58797580578096
2014-11-01,323.9763
2014-11-02,323.985
2014-11-03,323.995
2014-11-04,328.0083
2014-11-05,337.5933
2014-11-06,347.8183
2014-11-07,341.2317
2014-11-08,344.1783
2014-11-09,363.424129101593
2014-11-10,363.765
2014-11-11,366.15
2014-11-12,418.5783
2014-11-13,414.7083
2014-11-14,395.245
2014-11-15,377.3267
2014-11-16,387.6233
2014-11-17,384.9
2014-11-18,374.8683
2014-11-19,376.7883
2014-11-20,355.388834554162
2014-11-21,349.38828543239504
2014-11-22,351.55
2014-11-23,366.7817
2014-11-24,377.7417
2014-11-25,375.24800000000005
2014-11-26,365.76599999999996
2014-11-27,368.44800000000004
2014-11-28,376.95099999999996
2014-11-29,374.965
2014-11-30,376.472
2014-12-01,379.48900000000003
2014-12-02,381.3768
2014-12-03,374.103
2014-12-04,368.2282
2014-12-05,376.379
2014-12-06,373.671
2014-12-07,374.44800000000004
2014-12-08,361.43300000000005
2014-12-09,350.92800000000005
2014-12-10,346.979871836319
2014-12-11,346.909
2014-12-12,351.50199999999995
2014-12-13,347.48400000000004
2014-12-14,350.13300000000004
2014-12-15,344.615
2014-12-16,328.534
2014-12-17,318.828
2014-12-18,309.765
2014-12-19,317.54
2014-12-20,328.774
2014-12-21,319.501
2014-12-22,329.88599999999997
2014-12-23,333.97
2014-12-24,322.194
2014-12-25,318.166
2014-12-26,327.716970871015
2014-12-27,314.568
2014-12-28,316.491
2014-12-29,312.633
2014-12-30,310.079
2014-12-31,317.379
2015-01-01,313.992
2015-01-02,314.44599999999997
2015-01-03,286.572
2015-01-04,260.936
2015-01-05,273.22
2015-01-06,285.3738
2015-01-07,295.8725
2015-01-08,284.4525
2015-01-09,289.5738
2015-01-10,274.533
2015-01-11,267.184
2015-01-12,268.353667700943
2015-01-13,221.43599999999998
2015-01-14,172.1479
2015-01-15,210.5559
2015-01-16,205.81599999999997
2015-01-17,199.4914
2015-01-18,208.9892
2015-01-19,214.545
2015-01-20,210.5137
2015-01-21,224.0451
2015-01-22,232.0423
2015-01-23,232.898
2015-01-24,248.09599999999998
2015-01-25,253.8389
2015-01-26,271.2882
2015-01-27,259.2356
2015-01-28,
2015-01-29,232.532942230494
2015-01-30,228.6354
2015-01-31,218.0233
2015-02-01,226.2697
2015-02-02,240.0193
2015-02-03,226.0119
2015-02-04,225.3083
2015-02-05,216.9136
2015-02-06,222.4872
2015-02-07,227.2051
2015-02-08,222.9061
2015-02-09,220.0922
2015-02-10,220.6493
2015-02-11,219.0956
2015-02-12,222.04015878752602
2015-02-13,235.6774
2015-02-14,259.0086
2015-02-15,232.9962
2015-02-16,235.9199
2015-02-17,242.4568
2015-02-18,234.6238
2015-02-19,240.2988
2015-02-20,244.0821
2015-02-21,244.1459
2015-02-22,235.553
2015-02-23,238.1319
2015-02-24,238.7314
2015-02-25,237.378
2015-02-26,236.171155772341
2015-02-27,253.8991
2015-02-28,253.5991
2015-03-01,257.7075
2015-03-02,269.9615
2015-03-03,280.6242
2015-03-04,273.0193
2015-03-05,274.8255
2015-03-06,272.3413
2015-03-07,275.584638734083
2015-03-08,274.578
2015-03-09,289.2957
2015-03-10,290.3057
2015-03-11,295.961
2015-03-12,293.9203
2015-03-13,288.0365
2015-03-14,281.4887
2015-03-15,285.2645
2015-03-16,290.0955
2015-03-17,284.3491
2015-03-18,255.6062
2015-03-19,260.0037
2015-03-20,260.9075
2015-03-21,259.4899
2015-03-22,267.7981
2015-03-23,266.0272
2015-03-24,245.1679
2015-03-25,246.2715
2015-03-26,247.5595
2015-03-27,247.1476
2015-03-28,252.0497
2015-03-29,241.9137
2015-03-30,246.5418
2015-03-31,243.2692
2015-04-01,246.7755
2015-04-02,252.34099999999998
2015-04-03,253.6227
2015-04-04,253.3213
2015-04-05,259.7118
2015-04-06,255.4233
2015-04-07,253.2085
2015-04-08,244.2709
2015-04-09,243.200654854486
2015-04-10,234.5253
2015-04-11,236.4501
2015-04-12,235.7386
2015-04-13,223.9464
2015-04-14,217.9995
2015-04-15,223.0161
2015-04-16,227.9995
2015-04-17,222.417138285238
2015-04-18,222.9537
2015-04-19,222.6812
2015-04-20,224.3086
2015-04-21,234.6867
2015-04-22,233.7807
2015-04-23,235.1735
2015-04-24,230.9863
2015-04-25,225.9568
2015-04-26,218.5065
2015-04-27,228.5712
2015-04-28,225.6423
2015-04-29,225.9978
2015-04-30,236.2208
2015-05-01,232.7403
2015-05-02,235.1563
2015-05-03,239.882
2015-05-04,238.9706
2015-05-05,236.0015
2015-05-06,229.8152
2015-05-07,236.845
2015-05-08,243.657
2015-05-09,241.5321
2015-05-10,239.5548
2015-05-11,241.8506
2015-05-12,241.5189
2015-05-13,235.4793
2015-05-14,236.704
2015-05-15,236.9908
2015-05-16,235.9781
2015-05-17,236.0847
2015-05-18,232.4757
2015-05-19,231.9446
2015-05-20,234.048
2015-05-21,235.4205
2015-05-22,240.9352
2015-05-23,239.032994098329
2015-05-24,241.2417
2015-05-25,237.44099999999997
2015-05-26,237.4971
2015-05-27,237.2305
2015-05-28,237.4891
2015-05-29,237.0714
2015-05-30,233.4572
2015-05-31,229.6785
2015-06-01,223.3178
2015-06-02,225.7387
2015-06-03,225.4831
2015-06-04,224.1748
2015-06-05,224.7413
2015-06-06,225.2889
2015-06-07,223.6157
2015-06-08,228.7013
2015-06-09,229.5264
2015-06-10,229.0022
2015-06-11,229.9343
2015-06-12,230.5181
2015-06-13,232.6301
2015-06-14,233.6681
2015-06-15,237.2013
2015-06-16,250.4743
2015-06-17,247.6944
2015-06-18,248.55200000000002
2015-06-19,242.9967
2015-06-20,245.4754
2015-06-21,243.9959
2015-06-22,247.27900000000002
2015-06-23,243.8486
2015-06-24,240.5377
2015-06-25,242.4769
2015-06-26,242.4819
2015-06-27,250.62099999999998
2015-06-28,248.3451
2015-06-29,256.303873966718
2015-06-30,262.406325460178
2015-07-01,257.5058
2015-07-02,254.65375091875597
2015-07-03,255.16099999999997
2015-07-04,260.415
2015-07-05,271.040120800344
2015-07-06,268.595
2015-07-07,265.384451961488
2015-07-08,269.613016421427
2015-07-09,268.8928
2015-07-10,285.0223
2015-07-11,291.890743156952
2015-07-12,310.191563627757
2015-07-13,290.6655
2015-07-14,286.6654
2015-07-15,283.949188080925
2015-07-16,276.6801
2015-07-17,278.3728
2015-07-18,274.4839
2015-07-19,272.806179588859
2015-07-20,277.2454
2015-07-21,274.942887655848
2015-07-22,276.1756
2015-07-23,275.6135
2015-07-24,288.444716788334
2015-07-25,288.388158625333
2015-07-26,291.703764529495
2015-07-27,292.6148
2015-07-28,293.9933
2015-07-29,288.719499088592
2015-07-30,286.8366
2015-07-31,283.676059148022
2015-08-01,280.7014
2015-08-02,281.7267
2015-08-03,281.829870770124
2015-08-04,284.2393
2015-08-05,281.40106236502703
2015-08-06,278.0134
2015-08-07,278.508813757282
2015-08-08,259.80072838546903
2015-08-09,264.338483389326
2015-08-10,263.5782
2015-08-11,269.8668
2015-08-12,267.7126
2015-08-13,263.655818616904
2015-08-14,265.1281
2015-08-15,260.47623228976397
2015-08-16,257.8158
2015-08-17,257.0634
2015-08-18,253.0766
2015-08-19,225.9602
2015-08-20,234.6379
2015-08-21,232.3324
2015-08-22,229.1488
2015-08-23,227.2454
2015-08-24,210.094385063794
2015-08-25,221.3283
2015-08-26,225.2666
2015-08-27,222.9704
2015-08-28,231.6583
2015-08-29,228.4683
2015-08-30,228.0672
2015-08-31,230.0781
2015-09-01,227.1631
2015-09-02,228.6428
2015-09-03,226.5658
2015-09-04,230.0509
2015-09-05,234.7495
2015-09-06,239.1289
2015-09-07,240.503
2015-09-08,243.5587
2015-09-09,237.9452
2015-09-10,238.7763
2015-09-11,240.000795643887
2015-09-12,234.9098
2015-09-13,230.5048
2015-09-14,230.21
2015-09-15,229.9118
2015-09-16,228.46400000000003
2015-09-17,232.74599999999998
2015-09-18,232.354
2015-09-19,231.2733
2015-09-20,230.6597
2015-09-21,226.4528
2015-09-22,229.8831
2015-09-23,229.8658
2015-09-24,233.9255
2015-09-25,234.9767
2015-09-26,234.5279
2015-09-27,232.8347
2015-09-28,239.2765
2015-09-29,237.2262
2015-09-30,236.0463
2015-10-01,237.7358
2015-10-02,237.2593
2015-10-03,238.9718
2015-10-04,238.6566
2015-10-05,240.3238
2015-10-06,246.44400000000002
2015-10-07,243.2229
2015-10-08,242.9008
2015-10-09,244.2051
2015-10-10,245.3209
2015-10-11,247.5392
2015-10-12,245.5661
2015-10-13,249.4051
2015-10-14,252.6956
2015-10-15,254.629553074622
2015-10-16,262.3735
2015-10-17,270.3646
2015-10-18,262.2345
2015-10-19,264.2094
2015-10-20,270.2664
2015-10-21,267.0187
2015-10-22,273.573
2015-10-23,277.3884
2015-10-24,282.9566
2015-10-25,284.749
2015-10-26,285.5159
2015-10-27,294.8094
2015-10-28,303.6366
2015-10-29,313.9073
2015-10-30,325.8006
2015-10-31,312.2783
2015-11-01,324.9971
2015-11-02,350.7678
2015-11-03,398.2369
2015-11-04,404.3588
2015-11-05,387.473
2015-11-06,372.82599999999996
2015-11-07,387.06
2015-11-08,371.50199999999995
2015-11-09,380.644
2015-11-10,336.87300000000005
2015-11-11,305.983
2015-11-12,337.955
2015-11-13,337.37199999999996
2015-11-14,331.501
2015-11-15,320.48400000000004
2015-11-16,331.353
2015-11-17,335.111
2015-11-18,335.44699999999995
2015-11-19,325.568
2015-11-20,321.41700000000003
2015-11-21,325.159
2015-11-22,323.395
2015-11-23,322.829
2015-11-24,319.97900000000004
2015-11-25,328.16900000000004
2015-11-26,356.245
2015-11-27,359.01099999999997
2015-11-28,356.212
2015-11-29,371.48800000000006
2015-11-30,378.265
2015-12-01,363.45
2015-12-02,358.82
2015-12-03,360.954
2015-12-04,362.767
2015-12-05,390.645
2015-12-06,394.01099999999997
2015-12-07,394.355
2015-12-08,412.93
2015-12-09,417.36800000000005
2015-12-10,416.91
2015-12-11,452.415
2015-12-12,434.903
2015-12-13,435.815
2015-12-14,443.277
2015-12-15,464.999
2015-12-16,453.914
2015-12-17,456.473
2015-12-18,463.816
2015-12-19,462.05300000000005
2015-12-20,441.129
2015-12-21,437.809
2015-12-22,436.23699999999997
2015-12-23,442.82099999999997
2015-12-24,454.907
2015-12-25,455.74199999999996
2015-12-26,417.092
2015-12-27,423.925
2015-12-28,420.708
2015-12-29,432.154
2015-12-30,426.811
2015-12-31,431.139
2016-01-01,434.42699999999996
2016-01-02,434.32599999999996
2016-01-03,430.19800000000004
2016-01-04,433.534
2016-01-05,432.115
2016-01-06,431.343
2016-01-07,456.434
2016-01-08,454.6963
2016-01-09,448.709
2016-01-10,447.207
2016-01-11,448.349
2016-01-12,445.792
2016-01-13,432.12
2016-01-14,429.24300000000005
2016-01-15,365.912
2016-01-16,384.81300000000005
2016-01-17,386.356
2016-01-18,385.13199999999995
2016-01-19,379.015
2016-01-20,418.848
2016-01-21,407.815
2016-01-22,377.21
2016-01-23,389.64099999999996
2016-01-24,403.056
2016-01-25,392.32599999999996
2016-01-26,392.45599999999996
2016-01-27,394.491
2016-01-28,379.55199999999996
2016-01-29,378.912
2016-01-30,376.921
2016-01-31,364.352
2016-02-01,371.041
2016-02-02,372.86800000000005
2016-02-03,368.124
2016-02-04,388.376
2016-02-05,385.733
2016-02-06,374.905
2016-02-07,375.517
2016-02-08,371.13599999999997
2016-02-09,373.909
2016-02-10,379.829
2016-02-11,377.05800000000005
2016-02-12,382.72
2016-02-13,390.42400000000004
2016-02-14,404.144
2016-02-15,399.379
2016-02-16,407.01300000000003
2016-02-17,416.85
2016-02-18,421.42199999999997
2016-02-19,419.37699999999995
2016-02-20,441.12
2016-02-21,438.65
2016-02-22,437.80300000000005
2016-02-23,420.30199999999996
2016-02-24,423.18699999999995
2016-02-25,423.142
2016-02-26,427.029
2016-02-27,432.139
2016-02-28,432.79699999999997
2016-02-29,436.91900000000004
2016-03-01,431.371
2016-03-02,424.485
2016-03-03,420.171
2016-03-04,409.408
2016-03-05,397.241
2016-03-06,404.912
2016-03-07,413.74
2016-03-08,411.87699999999995
2016-03-09,412.319
2016-03-10,416.292
2016-03-11,419.29900000000004
2016-03-12,410.801
2016-03-13,412.495
2016-03-14,414.585
2016-03-15,415.64099999999996
2016-03-16,416.54400000000004
2016-03-17,418.4
2016-03-18,408.28
2016-03-19,406.73900000000003
2016-03-20,411.88199999999995
2016-03-21,411.091
2016-03-22,416.36
2016-03-23,418.07599999999996
2016-03-24,414.88300000000004
2016-03-25,415.74300000000005
2016-03-26,416.715
2016-03-27,425.349
2016-03-28,422.756
2016-03-29,415.54699999999997
2016-03-30,412.597
2016-03-31,415.366
2016-04-01,416.754
2016-04-02,419.67
2016-04-03,418.185
2016-04-04,419.43699999999995
2016-04-05,422.651
2016-04-06,421.656
2016-04-07,421.07599999999996
2016-04-08,418.474
2016-04-09,416.145
2016-04-10,421.13300000000004
2016-04-11,422.584
2016-04-12,426.181
2016-04-13,424.269
2016-04-14,424.93199999999996
2016-04-15,429.966
2016-04-16,430.941
2016-04-17,428.027
2016-04-18,428.506
2016-04-19,436.37
2016-04-20,441.916
2016-04-21,451.083
2016-04-22,447.48800000000006
2016-04-23,451.81800000000004
2016-04-24,459.923
2016-04-25,460.466
2016-04-26,467.856
2016-04-27,444.789
2016-04-28,449.381
2016-04-29,456.566
2016-04-30,447.903
2016-05-01,452.592
2016-05-02,444.48800000000006
2016-05-03,450.3
2016-05-04,447.119
2016-05-05,448.92199999999997
2016-05-06,461.62
2016-05-07,459.24800000000005
2016-05-08,459.283
2016-05-09,461.74699999999996
2016-05-10,450.32599999999996
2016-05-11,452.17900000000003
2016-05-12,454.731
2016-05-13,456.00699999999995
2016-05-14,455.50300000000004
2016-05-15,457.837
2016-05-16,454.89300000000003
2016-05-17,452.42199999999997
2016-05-18,453.371
2016-05-19,440.539
2016-05-20,441.88800000000003
2016-05-21,443.147
2016-05-22,438.675
2016-05-23,443.175
2016-05-24,445.769
2016-05-25,449.055
2016-05-26,453.73199999999997
2016-05-27,473.86400000000003
2016-05-28,528.545
2016-05-29,524.624
2016-05-30,534.224
2016-05-31,531.4069999999999
2016-06-01,539.168
2016-06-02,538.832
2016-06-03,570.445
2016-06-04,573.526
2016-06-05,574.475674720771
2016-06-06,585.563
2016-06-07,577.910694269936
2016-06-08,583.139
2016-06-09,577.607
2016-06-10,579.227647880141
2016-06-11,597.746561993518
2016-06-12,671.712278495053
2016-06-13,704.291852171108
2016-06-14,685.932131564762
2016-06-15,693.227
2016-06-16,765.4630000000001
2016-06-17,749.419
2016-06-18,756.799601258063
2016-06-19,764.046
2016-06-20,734.161735803567
2016-06-21,664.9965293554341
2016-06-22,591.895
2016-06-23,623.206256364616
2016-06-24,661.416605159304
2016-06-25,666.05669785581
2016-06-26,629.306
2016-06-27,648.3
2016-06-28,646.8430000000001
2016-06-29,637.437
2016-06-30,671.6160000000001
2016-07-01,677.71
2016-07-02,693.047
2016-07-03,664.745100343393
2016-07-04,678.700571679464
2016-07-05,667.530518023345
2016-07-06,675.919
2016-07-07,638.62
2016-07-08,665.7445062721131
2016-07-09,653.8705124993991
2016-07-10,650.321
2016-07-11,649.07
2016-07-12,670.948
2016-07-13,658.15
2016-07-14,659.576
2016-07-15,665.686991503189
2016-07-16,663.5010000000001
2016-07-17,678.390558245954
2016-07-18,674.787437826621
2016-07-19,674.557388980701
2016-07-20,670.893474059993
2016-07-21,665.364384514274
2016-07-22,651.09
2016-07-23,655.423
2016-07-24,660.848923533057
2016-07-25,654.518638348107
2016-07-26,651.31
2016-07-27,655.618263277738
2016-07-28,655.8904301748951
2016-07-29,657.342379194665
